INPUT_TABLE,,,,,,,,
Variable ID,,,,,,,,
StubTechCapFactor,,,,,,,,
,,,,,,,,
region,supplysector,subsector,stub.technology,year,input.capital,capacity.factor.capital,input.OM.fixed,capacity.factor.OM
Canada,electricity,offshore wind,offshore wind c89,2005,capital,0.524888084,OM-fixed,0.524888084
Central America and Caribbean,electricity,offshore wind,offshore wind c89,2005,capital,0.524888084,OM-fixed,0.524888084
EU-15,electricity,offshore wind,offshore wind c89,2005,capital,0.524888084,OM-fixed,0.524888084
European Free Trade Association,electricity,offshore wind,offshore wind c89,2005,capital,0.524888084,OM-fixed,0.524888084
Mexico,electricity,offshore wind,offshore wind c89,2005,capital,0.524888084,OM-fixed,0.524888084
Middle East,electricity,offshore wind,offshore wind c89,2005,capital,0.524888084,OM-fixed,0.524888084
Russia,electricity,offshore wind,offshore wind c89,2005,capital,0.524888084,OM-fixed,0.524888084
South America_Northern,electricity,offshore wind,offshore wind c89,2005,capital,0.524888084,OM-fixed,0.524888084
South America_Southern,electricity,offshore wind,offshore wind c89,2005,capital,0.524888084,OM-fixed,0.524888084
Southeast Asia,electricity,offshore wind,offshore wind c89,2005,capital,0.524888084,OM-fixed,0.524888084
Argentina,electricity,offshore wind,offshore wind c89,2005,capital,0.524888084,OM-fixed,0.524888084
Colombia,electricity,offshore wind,offshore wind c89,2005,capital,0.524888084,OM-fixed,0.524888084
Africa_Eastern,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
Africa_Northern,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
Africa_Southern,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
Africa_Western,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
Australia_NZ,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
Canada,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
Central America and Caribbean,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
EU-15,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
European Free Trade Association,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
Mexico,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
Middle East,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
Russia,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
South America_Northern,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
South America_Southern,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
Southeast Asia,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
Argentina,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
Colombia,electricity,offshore wind,offshore wind c89,2010,capital,0.524888084,OM-fixed,0.524888084
Africa_Eastern,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
Africa_Northern,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
Africa_Southern,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
Africa_Western,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
Australia_NZ,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
Canada,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
Central America and Caribbean,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
EU-15,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
European Free Trade Association,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
Mexico,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
Middle East,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
Russia,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
South America_Northern,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
South America_Southern,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
Southeast Asia,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
Argentina,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
Colombia,electricity,offshore wind,offshore wind c89,2015,capital,0.524888084,OM-fixed,0.524888084
Africa_Eastern,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
Africa_Northern,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
Africa_Southern,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
Africa_Western,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
Australia_NZ,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
Canada,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
Central America and Caribbean,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
EU-15,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
European Free Trade Association,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
Mexico,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
Middle East,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
Russia,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
South America_Northern,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
South America_Southern,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
Southeast Asia,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
Argentina,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
Colombia,electricity,offshore wind,offshore wind c89,2020,capital,0.524888084,OM-fixed,0.524888084
Africa_Eastern,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
Africa_Northern,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
Africa_Southern,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
Africa_Western,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
Australia_NZ,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
Canada,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
Central America and Caribbean,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
EU-15,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
European Free Trade Association,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
Mexico,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
Middle East,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
Russia,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
South America_Northern,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
South America_Southern,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
Southeast Asia,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
Argentina,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
Colombia,electricity,offshore wind,offshore wind c89,2025,capital,0.524888084,OM-fixed,0.524888084
Africa_Eastern,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
Africa_Northern,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
Africa_Southern,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
Africa_Western,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
Australia_NZ,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
Canada,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
Central America and Caribbean,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
EU-15,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
European Free Trade Association,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
Mexico,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
Middle East,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
Russia,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
South America_Northern,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
South America_Southern,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
Southeast Asia,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
Argentina,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
Colombia,electricity,offshore wind,offshore wind c89,2030,capital,0.524888084,OM-fixed,0.524888084
Africa_Eastern,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
Africa_Northern,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
Africa_Southern,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
Africa_Western,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
Australia_NZ,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
Canada,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
Central America and Caribbean,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
EU-15,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
European Free Trade Association,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
Mexico,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
Middle East,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
Russia,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
South America_Northern,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
South America_Southern,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
Southeast Asia,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
Argentina,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
Colombia,electricity,offshore wind,offshore wind c89,2035,capital,0.524888084,OM-fixed,0.524888084
Africa_Eastern,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
Africa_Northern,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
Africa_Southern,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
Africa_Western,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
Australia_NZ,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
Canada,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
Central America and Caribbean,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
EU-15,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
European Free Trade Association,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
Mexico,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
Middle East,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
Russia,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
South America_Northern,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
South America_Southern,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
Southeast Asia,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
Argentina,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
Colombia,electricity,offshore wind,offshore wind c89,2040,capital,0.524888084,OM-fixed,0.524888084
Africa_Eastern,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
Africa_Northern,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
Africa_Southern,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
Africa_Western,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
Australia_NZ,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
Canada,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
Central America and Caribbean,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
EU-15,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
European Free Trade Association,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
Mexico,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
Middle East,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
Russia,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
South America_Northern,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
South America_Southern,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
Southeast Asia,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
Argentina,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
Colombia,electricity,offshore wind,offshore wind c89,2045,capital,0.524888084,OM-fixed,0.524888084
Africa_Eastern,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
Africa_Northern,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
Africa_Southern,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
Africa_Western,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
Australia_NZ,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
Canada,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
Central America and Caribbean,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
EU-15,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
European Free Trade Association,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
Mexico,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
Middle East,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
Russia,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
South America_Northern,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
South America_Southern,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
Southeast Asia,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
Argentina,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
Colombia,electricity,offshore wind,offshore wind c89,2050,capital,0.524888084,OM-fixed,0.524888084
Africa_Eastern,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
Africa_Northern,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
Africa_Southern,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
Africa_Western,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
Australia_NZ,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
Canada,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
Central America and Caribbean,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
EU-15,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
European Free Trade Association,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
Mexico,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
Middle East,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
Russia,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
South America_Northern,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
South America_Southern,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
Southeast Asia,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
Argentina,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
Colombia,electricity,offshore wind,offshore wind c89,2055,capital,0.524888084,OM-fixed,0.524888084
Africa_Eastern,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
Africa_Northern,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
Africa_Southern,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
Africa_Western,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
Australia_NZ,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
Canada,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
Central America and Caribbean,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
EU-15,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
European Free Trade Association,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
Mexico,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
Middle East,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
Russia,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
South America_Northern,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
South America_Southern,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
Southeast Asia,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
Argentina,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
Colombia,electricity,offshore wind,offshore wind c89,2060,capital,0.524888084,OM-fixed,0.524888084
Africa_Eastern,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
Africa_Northern,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
Africa_Southern,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
Africa_Western,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
Australia_NZ,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
Canada,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
Central America and Caribbean,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
EU-15,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
European Free Trade Association,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
Mexico,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
Middle East,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
Russia,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
South America_Northern,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
South America_Southern,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
Southeast Asia,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
Argentina,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
Colombia,electricity,offshore wind,offshore wind c89,2065,capital,0.524888084,OM-fixed,0.524888084
Africa_Eastern,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
Africa_Northern,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
Africa_Southern,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
Africa_Western,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
Australia_NZ,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
Canada,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
Central America and Caribbean,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
EU-15,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
European Free Trade Association,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
Mexico,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
Middle East,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
Russia,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
South America_Northern,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
South America_Southern,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
Southeast Asia,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
Argentina,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
Colombia,electricity,offshore wind,offshore wind c89,2070,capital,0.524888084,OM-fixed,0.524888084
Africa_Eastern,electricity,offshore wind,offshore wind c89,2075,capital,0.524888084,OM-fixed,0.524888084
Africa_Northern,electricity,offshore wind,offshore wind c89,2075,capital,0.524888084,OM-fixed,0.524888084
Africa_Southern,electricity,offshore wind,offshore wind c89,2075,capital,0.524888084,OM-fixed,0.524888084
Africa_Western,electricity,offshore wind,offshore wind c89,2075,capital,0.524888084,OM-fixed,0.524888084
Australia_NZ,electricity,offshore wind,offshore wind c89,2075,capital,0.524888084,OM-fixed,0.524888084
